pair_id,ext_id,name,persona,collected_at,source,label,family,obfuscated,rule_score,net_requests,net_hosts,net_third_party_hosts,net_ext_initiated,net_posts,net_upload_bytes,net_max_upload_bytes,net_encoded_params,net_worker_initiated,dom_reads,dom_sensitive_reads,dom_identity_reads,dom_injections,storage_calls,cookie_reads,cookie_bulk_reads,api_calls,api_distinct,api_high_risk,perm_count,perm_high_risk,host_perm_breadth,exfil_flows,exfil_flows_third_party,msg_passing,net_lowrep_hosts,stat_added_highrisk_perms,stat_escalated_broad_host,stat_added_hosts
synthext0014aaaaaaaaaaaaaaaaaaaaaa:1.3.3->1.3.4,synthext0014aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 014,contacts,2026-06-07,synthetic,malicious,clipboard_steal,False,0.68,4.0,3.0,3.0,4.0,2.0,295.0,166.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
synthext0015aaaaaaaaaaaaaaaaaaaaaa:1.0.0->1.0.1,synthext0015aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 015,passmgr,2026-07-16,synthetic,benign,,False,0.25,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0015aaaaaaaaaaaaaaaaaaaaaa:1.0.1->1.0.2,synthext0015aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 015,passmgr,2026-01-31,synthetic,benign,,False,0.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
synthext0015aaaaaaaaaaaaaaaaaaaaaa:1.0.2->1.0.3,synthext0015aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 015,passmgr,2026-03-06,synthetic,benign,,False,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
synthext0015aaaaaaaaaaaaaaaaaaaaaa:1.0.3->1.0.4,synthext0015aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 015,passmgr,2026-05-27,synthetic,malicious,history_exfil,False,0.9688,2.0,2.0,2.0,2.0,2.0,589.0,433.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
synthext0016aaaaaaaaaaaaaaaaaaaaaa:1.5.0->1.5.1,synthext0016aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 016,weather,2026-09-30,synthetic,malicious,redirect_hijack,True,0.7075,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
synthext0016aaaaaaaaaaaaaaaaaaaaaa:1.5.1->1.5.2,synthext0016aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 016,weather,2026-01-28,synthetic,malicious,cookie_theft,True,0.9963,1.0,1.0,1.0,1.0,1.0,1686.0,1686.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
synthext0016aaaaaaaaaaaaaaaaaaaaaa:1.5.2->1.5.3,synthext0016aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 016,weather,2026-02-22,synthetic,malicious,keylogger,False,0.76,1.0,2.0,2.0,1.0,2.0,365.0,214.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
synthext0016aaaaaaaaaaaaaaaaaaaaaa:1.5.3->1.5.4,synthext0016aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 016,weather,2026-02-09,synthetic,benign,,False,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0017aaaaaaaaaaaaaaaaaaaaaa:1.0.0->1.0.1,synthext0017aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 017,translate,2026-07-22,synthetic,benign,,False,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0017aaaaaaaaaaaaaaaaaaaaaa:1.0.1->1.0.2,synthext0017aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 017,translate,2026-01-22,synthetic,benign,,False,0.25,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0017aaaaaaaaaaaaaaaaaaaaaa:1.0.2->1.0.3,synthext0017aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 017,translate,2026-11-08,synthetic,benign,,False,0.82,2.0,1.0,1.0,2.0,1.0,180.0,180.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
synthext0017aaaaaaaaaaaaaaaaaaaaaa:1.0.3->1.0.4,synthext0017aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 017,translate,2026-09-22,synthetic,malicious,redirect_hijack,True,0.792,4.0,3.0,3.0,4.0,1.0,33.0,33.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
synthext0018aaaaaaaaaaaaaaaaaaaaaa:1.6.0->1.6.1,synthext0018aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 018,adblocker,2026-04-10,synthetic,malicious,credential_theft,False,0.96,2.0,2.0,2.0,2.0,2.0,329.0,173.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
synthext0018aaaaaaaaaaaaaaaaaaaaaa:1.6.1->1.6.2,synthext0018aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 018,adblocker,2026-02-26,synthetic,malicious,clipboard_steal,True,0.6,1.0,1.0,1.0,1.0,1.0,109.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
synthext0018aaaaaaaaaaaaaaaaaaaaaa:1.6.2->1.6.3,synthext0018aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 018,adblocker,2026-04-30,synthetic,benign,,False,0.25,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0018aaaaaaaaaaaaaaaaaaaaaa:1.6.3->1.6.4,synthext0018aaaaaaaaaaaaaaaaaaaaaa,Adblocker Tool 018,adblocker,2026-08-16,synthetic,benign,,False,0.25,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0019aaaaaaaaaaaaaaaaaaaaaa:1.1.0->1.1.1,synthext0019aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 019,coupon,2026-01-21,synthetic,benign,,False,0.6,0.0,1.0,1.0,0.0,1.0,164.0,164.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
synthext0019aaaaaaaaaaaaaaaaaaaaaa:1.1.1->1.1.2,synthext0019aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 019,coupon,2026-03-19,synthetic,benign,,False,0.68,2.0,2.0,2.0,2.0,2.0,306.0,235.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0019aaaaaaaaaaaaaaaaaaaaaa:1.1.2->1.1.3,synthext0019aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 019,coupon,2026-06-14,synthetic,malicious,form_jacking,False,0.96,3.0,3.0,3.0,3.0,2.0,572.0,513.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,2.0,0.0,0.0,0.0
synthext0019aaaaaaaaaaaaaaaaaaaaaa:1.1.3->1.1.4,synthext0019aaaaaaaaaaaaaaaaaaaaaa,Coupon Tool 019,coupon,2026-07-23,synthetic,benign,,False,0.6,1.0,1.0,1.0,1.0,1.0,30.0,30.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0
synthext0020aaaaaaaaaaaaaaaaaaaaaa:1.3.0->1.3.1,synthext0020aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 020,screenshot,2026-10-26,synthetic,benign,,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0020aaaaaaaaaaaaaaaaaaaaaa:1.3.1->1.3.2,synthext0020aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 020,screenshot,2026-01-14,synthetic,benign,,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0020aaaaaaaaaaaaaaaaaaaaaa:1.3.2->1.3.3,synthext0020aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 020,screenshot,2026-07-04,synthetic,benign,,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0020aaaaaaaaaaaaaaaaaaaaaa:1.3.3->1.3.4,synthext0020aaaaaaaaaaaaaaaaaaaaaa,Screenshot Tool 020,screenshot,2026-11-24,synthetic,benign,,False,0.76,1.0,1.0,1.0,1.0,1.0,189.0,189.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
synthext0021aaaaaaaaaaaaaaaaaaaaaa:1.6.0->1.6.1,synthext0021aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 021,notes,2026-06-03,synthetic,malicious,clipboard_steal,True,0.6,1.0,1.0,1.0,1.0,1.0,107.0,107.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
synthext0021aaaaaaaaaaaaaaaaaaaaaa:1.6.1->1.6.2,synthext0021aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 021,notes,2026-10-26,synthetic,malicious,sw_beacon,False,0.9064,2.0,2.0,2.0,2.0,2.0,717.0,629.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0
synthext0021aaaaaaaaaaaaaaaaaaaaaa:1.6.2->1.6.3,synthext0021aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 021,notes,2026-01-11,synthetic,benign,,False,0.7,2.0,1.0,1.0,2.0,1.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0021aaaaaaaaaaaaaaaaaaaaaa:1.6.3->1.6.4,synthext0021aaaaaaaaaaaaaaaaaaaaaa,Notes Tool 021,notes,2026-04-14,synthetic,benign,,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0022aaaaaaaaaaaaaaaaaaaaaa:1.2.0->1.2.1,synthext0022aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 022,dictionary,2026-03-12,synthetic,benign,,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0022aaaaaaaaaaaaaaaaaaaaaa:1.2.1->1.2.2,synthext0022aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 022,dictionary,2026-08-30,synthetic,malicious,redirect_hijack,False,0.7075,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
synthext0022aaaaaaaaaaaaaaaaaaaaaa:1.2.2->1.2.3,synthext0022aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 022,dictionary,2026-01-03,synthetic,benign,,False,0.6,1.0,1.0,1.0,1.0,1.0,214.0,214.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0022aaaaaaaaaaaaaaaaaaaaaa:1.2.3->1.2.4,synthext0022aaaaaaaaaaaaaaaaaaaaaa,Dictionary Tool 022,dictionary,2026-03-12,synthetic,malicious,keylogger,False,0.6,0.0,1.0,1.0,0.0,1.0,143.0,143.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
synthext0023aaaaaaaaaaaaaaaaaaaaaa:1.2.0->1.2.1,synthext0023aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 023,videohelper,2026-06-07,synthetic,malicious,history_exfil,False,0.883,1.0,1.0,1.0,1.0,1.0,169.0,169.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0023aaaaaaaaaaaaaaaaaaaaaa:1.2.1->1.2.2,synthext0023aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 023,videohelper,2026-01-13,synthetic,malicious,keylogger,True,0.7,2.0,1.0,1.0,2.0,1.0,107.0,107.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0023aaaaaaaaaaaaaaaaaaaaaa:1.2.2->1.2.3,synthext0023aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 023,videohelper,2026-09-20,synthetic,malicious,ad_affiliate,True,0.4,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0023aaaaaaaaaaaaaaaaaaaaaa:1.2.3->1.2.4,synthext0023aaaaaaaaaaaaaaaaaaaaaa,Videohelper Tool 023,videohelper,2026-06-26,synthetic,benign,,False,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0024aaaaaaaaaaaaaaaaaaaaaa:1.3.0->1.3.1,synthext0024aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 024,reader,2026-04-06,synthetic,benign,,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0024aaaaaaaaaaaaaaaaaaaaaa:1.3.1->1.3.2,synthext0024aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 024,reader,2026-08-18,synthetic,benign,,False,0.7,2.0,1.0,1.0,2.0,1.0,94.0,94.0,0.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0024aaaaaaaaaaaaaaaaaaaaaa:1.3.2->1.3.3,synthext0024aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 024,reader,2026-05-27,synthetic,benign,,False,0.25,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0024aaaaaaaaaaaaaaaaaaaaaa:1.3.3->1.3.4,synthext0024aaaaaaaaaaaaaaaaaaaaaa,Reader Tool 024,reader,2026-08-27,synthetic,benign,,False,0.25,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0025aaaaaaaaaaaaaaaaaaaaaa:1.2.0->1.2.1,synthext0025aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 025,shopper,2026-04-12,synthetic,benign,,False,0.6,1.0,1.0,1.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0025aaaaaaaaaaaaaaaaaaaaaa:1.2.1->1.2.2,synthext0025aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 025,shopper,2026-10-17,synthetic,malicious,cookie_theft,True,0.9971,3.0,3.0,3.0,3.0,2.0,1625.0,1536.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0
synthext0025aaaaaaaaaaaaaaaaaaaaaa:1.2.2->1.2.3,synthext0025aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 025,shopper,2026-06-18,synthetic,benign,,False,0.6,2.0,1.0,1.0,2.0,1.0,87.0,87.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
synthext0025aaaaaaaaaaaaaaaaaaaaaa:1.2.3->1.2.4,synthext0025aaaaaaaaaaaaaaaaaaaaaa,Shopper Tool 025,shopper,2026-04-12,synthetic,malicious,form_jacking,True,0.95,1.0,1.0,1.0,1.0,1.0,83.0,83.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0
synthext0026aaaaaaaaaaaaaaaaaaaaaa:1.6.0->1.6.1,synthext0026aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 026,contacts,2026-11-09,synthetic,benign,,False,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
synthext0026aaaaaaaaaaaaaaaaaaaaaa:1.6.1->1.6.2,synthext0026aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 026,contacts,2026-09-22,synthetic,benign,,False,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0026aaaaaaaaaaaaaaaaaaaaaa:1.6.2->1.6.3,synthext0026aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 026,contacts,2026-11-18,synthetic,malicious,credential_theft,True,0.95,1.0,1.0,1.0,1.0,1.0,234.0,234.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
synthext0026aaaaaaaaaaaaaaaaaaaaaa:1.6.3->1.6.4,synthext0026aaaaaaaaaaaaaaaaaaaaaa,Contacts Tool 026,contacts,2026-09-08,synthetic,benign,,False,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0027aaaaaaaaaaaaaaaaaaaaaa:1.6.0->1.6.1,synthext0027aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 027,passmgr,2026-06-09,synthetic,benign,,False,0.25,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
synthext0027aaaaaaaaaaaaaaaaaaaaaa:1.6.1->1.6.2,synthext0027aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 027,passmgr,2026-07-27,synthetic,benign,,False,0.9,1.0,1.0,1.0,1.0,1.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
synthext0027aaaaaaaaaaaaaaaaaaaaaa:1.6.2->1.6.3,synthext0027aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 027,passmgr,2026-10-22,synthetic,benign,,False,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthext0027aaaaaaaaaaaaaaaaaaaaaa:1.6.3->1.6.4,synthext0027aaaaaaaaaaaaaaaaaaaaaa,Passmgr Tool 027,passmgr,2026-01-14,synthetic,benign,,False,0.925,0.0,1.0,1.0,0.0,1.0,96.0,96.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
synthext0028aaaaaaaaaaaaaaaaaaaaaa:1.6.0->1.6.1,synthext0028aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 028,weather,2026-04-30,synthetic,benign,,False,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
synthext0028aaaaaaaaaaaaaaaaaaaaaa:1.6.1->1.6.2,synthext0028aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 028,weather,2026-02-09,synthetic,benign,,False,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
synthext0028aaaaaaaaaaaaaaaaaaaaaa:1.6.2->1.6.3,synthext0028aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 028,weather,2026-01-05,synthetic,benign,,False,0.6,1.0,1.0,1.0,1.0,1.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
synthext0028aaaaaaaaaaaaaaaaaaaaaa:1.6.3->1.6.4,synthext0028aaaaaaaaaaaaaaaaaaaaaa,Weather Tool 028,weather,2026-05-03,synthetic,benign,,False,0.7,2.0,1.0,1.0,2.0,1.0,66.0,66.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0
synthext0029aaaaaaaaaaaaaaaaaaaaaa:1.3.0->1.3.1,synthext0029aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 029,translate,2026-01-22,synthetic,benign,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
synthext0029aaaaaaaaaaaaaaaaaaaaaa:1.3.1->1.3.2,synthext0029aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 029,translate,2026-10-22,synthetic,malicious,sw_beacon,False,0.844,3.0,1.0,1.0,3.0,1.0,116.0,116.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
synthext0029aaaaaaaaaaaaaaaaaaaaaa:1.3.2->1.3.3,synthext0029aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 029,translate,2026-05-28,synthetic,benign,,False,0.68,2.0,2.0,2.0,2.0,2.0,198.0,102.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
synthext0029aaaaaaaaaaaaaaaaaaaaaa:1.3.3->1.3.4,synthext0029aaaaaaaaaaaaaaaaaaaaaa,Translate Tool 029,translate,2026-03-12,synthetic,benign,,False,0.6,1.0,1.0,1.0,1.0,1.0,98.0,98.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
